{'seed': 2027, 'model': 'MF', 'dataset': 'MIND', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.01, 'weight_decay': 0.5, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 1024, 'num_hirearchy': 3, 'begin_adv': 10, 'main_file': '2025041716_0.01_0.5_10_1024', 'model_config': {'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 1024, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}, 'n_users': 38441, 'n_items': 38000}, 'checkpoints': 'checkpoints'}
MF
{'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 1024, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 38441, #Item: 38000, #Ratings: 1210953, AvgLen: 31.5, Sparsity: 99.92
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.7780, Time: 7.07
Epoch 1: Rec Loss: 0.7179, Time: 7.06
Epoch 2: Rec Loss: 0.7273, Time: 7.04
Epoch 3: Rec Loss: 0.7250, Time: 7.07
Epoch 4: Rec Loss: 0.7295, Time: 7.07
Epoch 5: Rec Loss: 0.7286, Time: 7.03
Epoch 6: Rec Loss: 0.7289, Time: 7.05
Epoch 7: Rec Loss: 0.7294, Time: 7.05
Epoch 8: Rec Loss: 0.7287, Time: 6.99
Epoch 9: Rec Loss: 0.7290, Time: 6.96
Epoch 10: Rec Loss: 0.8336, Time: 15.98
Epoch 11: Rec Loss: 0.8441, Time: 16.03
Epoch 12: Rec Loss: 0.7537, Time: 16.01
Epoch 13: Rec Loss: 0.7094, Time: 16.03
Epoch 14: Rec Loss: 0.6923, Time: 16.00
Epoch 15: Rec Loss: 0.6845, Time: 16.03
Epoch 16: Rec Loss: 0.6791, Time: 16.02
Epoch 17: Rec Loss: 0.6745, Time: 16.06
Epoch 18: Rec Loss: 0.6723, Time: 16.04
Epoch 19: Rec Loss: 0.6666, Time: 16.17
Validation - Time: 151.27
Recommendation Performanceat Epoch 19:
Recall@20: 0.0003, NDCG@20: 0.0002;
Recall@50: 0.0009, NDCG@50: 0.0004;
Epoch 20: Rec Loss: 0.6668, Time: 16.12
Epoch 21: Rec Loss: 0.6677, Time: 16.11
Epoch 22: Rec Loss: 0.6623, Time: 16.12
Epoch 23: Rec Loss: 0.6680, Time: 16.12
Epoch 24: Rec Loss: 0.6720, Time: 16.11
Epoch 25: Rec Loss: 0.6681, Time: 16.02
Epoch 26: Rec Loss: 0.6645, Time: 15.97
Epoch 27: Rec Loss: 0.6698, Time: 16.01
Epoch 28: Rec Loss: 0.6673, Time: 16.01
Epoch 29: Rec Loss: 0.6718, Time: 16.03
Epoch 30: Rec Loss: 0.6719, Time: 15.98
Epoch 31: Rec Loss: 0.6750, Time: 16.00
Epoch 32: Rec Loss: 0.6748, Time: 15.97
Epoch 33: Rec Loss: 0.6768, Time: 16.00
Epoch 34: Rec Loss: 0.6746, Time: 15.98
Epoch 35: Rec Loss: 0.6717, Time: 16.00
Epoch 36: Rec Loss: 0.6771, Time: 16.00
Epoch 37: Rec Loss: 0.6778, Time: 16.02
Epoch 38: Rec Loss: 0.6707, Time: 16.01
Epoch 39: Rec Loss: 0.6739, Time: 16.01
Validation - Time: 150.78
Recommendation Performanceat Epoch 39:
Recall@20: 0.0002, NDCG@20: 0.0001;
Recall@50: 0.0007, NDCG@50: 0.0003;
Epoch 40: Rec Loss: 0.6676, Time: 16.29
Epoch 41: Rec Loss: 0.6730, Time: 16.26
Epoch 42: Rec Loss: 0.6704, Time: 16.26
Epoch 43: Rec Loss: 0.6737, Time: 16.24
Epoch 44: Rec Loss: 0.6813, Time: 16.25
Epoch 45: Rec Loss: 0.6770, Time: 16.27
Epoch 46: Rec Loss: 0.6796, Time: 16.23
Epoch 47: Rec Loss: 0.6750, Time: 16.19
Epoch 48: Rec Loss: 0.6692, Time: 16.21
Epoch 49: Rec Loss: 0.6707, Time: 16.24
Epoch 50: Rec Loss: 0.6733, Time: 16.22
Epoch 51: Rec Loss: 0.6718, Time: 16.22
Epoch 52: Rec Loss: 0.6705, Time: 16.22
Epoch 53: Rec Loss: 0.6739, Time: 16.23
Epoch 54: Rec Loss: 0.6729, Time: 16.13
Epoch 55: Rec Loss: 0.6704, Time: 15.99
Epoch 56: Rec Loss: 0.6778, Time: 15.97
Epoch 57: Rec Loss: 0.6767, Time: 15.98
Epoch 58: Rec Loss: 0.6718, Time: 15.97
Epoch 59: Rec Loss: 0.6703, Time: 15.98
Validation - Time: 150.18
Recommendation Performanceat Epoch 59:
Recall@20: 0.0003, NDCG@20: 0.0002;
Recall@50: 0.0007, NDCG@50: 0.0003;
Epoch 60: Rec Loss: 0.6753, Time: 16.20
