{'seed': 2024, 'model': 'LightGCN', 'dataset': 'MIND', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.001, 'weight_decay': 0.001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'PLD', 'temp': 0.1, 'item_num': 5, 'num_codebook': 128, 'num_hirearchy': 3, 'main_file': '2025041610_0.001_0.001_128'}
LightGCN
{'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'begin_adv': 5, 'item_num': 5, 'temperature': 0.1}}
#User: 38441, #Item: 38000, #Ratings: 1210953, AvgLen: 31.5, Sparsity: 99.92
Create Dataloader with batch_size:2048
/home/minseo/vq2/PLD/utls/mydataset.py:196: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at /opt/conda/conda-bld/pytorch_1708025845206/work/torch/csrc/utils/tensor_new.cpp:618.)
  Graph = torch.sparse.IntTensor(index, data, torch.Size([self.n_users+self.n_items, self.n_users+self.n_items]))
Epoch 0: Rec Loss: 0.3689, Time: 10.70
Epoch 1: Rec Loss: 0.2086, Time: 10.49
Epoch 2: Rec Loss: 0.2023, Time: 10.48
Epoch 3: Rec Loss: 0.1982, Time: 11.86
Epoch 4: Rec Loss: 0.1961, Time: 12.05
Epoch 5: Rec Loss: 0.0495, Time: 12.70
Epoch 6: Rec Loss: 0.0471, Time: 12.51
Epoch 7: Rec Loss: 0.0466, Time: 12.50
Epoch 8: Rec Loss: 0.0466, Time: 12.45
Epoch 9: Rec Loss: 0.0462, Time: 12.49
Epoch 10: Rec Loss: 0.0460, Time: 12.54
Epoch 11: Rec Loss: 0.0456, Time: 12.53
Epoch 12: Rec Loss: 0.0459, Time: 12.52
Epoch 13: Rec Loss: 0.0452, Time: 12.49
Epoch 14: Rec Loss: 0.0449, Time: 12.51
Epoch 15: Rec Loss: 0.0453, Time: 12.54
Epoch 16: Rec Loss: 0.0455, Time: 12.53
Epoch 17: Rec Loss: 0.0452, Time: 12.53
Epoch 18: Rec Loss: 0.0449, Time: 12.54
Epoch 19: Rec Loss: 0.0444, Time: 12.54
Validation - Time: 155.18
Recommendation Performanceat Epoch 19:
Recall@20: 0.0641, NDCG@20: 0.0375;
Recall@50: 0.1184, NDCG@50: 0.0532;
Epoch 20: Rec Loss: 0.0452, Time: 12.37
Epoch 21: Rec Loss: 0.0444, Time: 12.35
Epoch 22: Rec Loss: 0.0448, Time: 12.34
Epoch 23: Rec Loss: 0.0451, Time: 12.35
Epoch 24: Rec Loss: 0.0449, Time: 12.46
Epoch 25: Rec Loss: 0.0454, Time: 12.55
Epoch 26: Rec Loss: 0.0443, Time: 12.46
Epoch 27: Rec Loss: 0.0444, Time: 12.50
Epoch 28: Rec Loss: 0.0449, Time: 12.51
Epoch 29: Rec Loss: 0.0451, Time: 12.52
Epoch 30: Rec Loss: 0.0444, Time: 12.50
Epoch 31: Rec Loss: 0.0445, Time: 12.50
Epoch 32: Rec Loss: 0.0441, Time: 12.46
Epoch 33: Rec Loss: 0.0454, Time: 12.54
Epoch 34: Rec Loss: 0.0449, Time: 12.51
Epoch 35: Rec Loss: 0.0449, Time: 12.50
Epoch 36: Rec Loss: 0.0446, Time: 12.50
Epoch 37: Rec Loss: 0.0447, Time: 12.52
Epoch 38: Rec Loss: 0.0439, Time: 12.51
Epoch 39: Rec Loss: 0.0448, Time: 12.51
Validation - Time: 155.29
Recommendation Performanceat Epoch 39:
Recall@20: 0.0644, NDCG@20: 0.0376;
Recall@50: 0.1185, NDCG@50: 0.0532;
Epoch 40: Rec Loss: 0.0451, Time: 12.38
