{'seed': 2026, 'model': 'LightGCN', 'dataset': 'Yelp', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.01, 'weight_decay': 0.0001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 1024, 'num_hirearchy': 3, 'begin_adv': 10, 'main_file': '2025041811_0.01_0.0001_10_1024', 'model_config': {'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'num_codebook': 1024, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}, 'n_users': 31668, 'n_items': 38048}, 'checkpoints': 'checkpoints'}
LightGCN
{'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'num_codebook': 1024, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 31668, #Item: 38048, #Ratings: 1561406, AvgLen: 49.3, Sparsity: 99.88
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.1659, Time: 15.53
Epoch 1: Rec Loss: 0.1091, Time: 15.60
Epoch 2: Rec Loss: 0.0967, Time: 15.60
Epoch 3: Rec Loss: 0.0878, Time: 15.60
Epoch 4: Rec Loss: 0.0808, Time: 15.61
Epoch 5: Rec Loss: 0.0754, Time: 15.57
Epoch 6: Rec Loss: 0.0711, Time: 15.38
Epoch 7: Rec Loss: 0.0678, Time: 15.39
Epoch 8: Rec Loss: 0.0645, Time: 15.38
Epoch 9: Rec Loss: 0.0618, Time: 15.42
Epoch 10: Rec Loss: 0.0386, Time: 27.88
Epoch 11: Rec Loss: 0.0311, Time: 27.87
Epoch 12: Rec Loss: 0.0326, Time: 27.89
Epoch 13: Rec Loss: 0.0323, Time: 27.86
Epoch 14: Rec Loss: 0.0321, Time: 28.11
Epoch 15: Rec Loss: 0.0333, Time: 28.09
Epoch 16: Rec Loss: 0.0318, Time: 28.06
Epoch 17: Rec Loss: 0.0288, Time: 28.06
Epoch 18: Rec Loss: 0.0280, Time: 28.10
Epoch 19: Rec Loss: 0.0256, Time: 28.10
Validation - Time: 177.57
Recommendation Performanceat Epoch 19:
Recall@20: 0.0735, NDCG@20: 0.0485;
Recall@50: 0.1427, NDCG@50: 0.0713;
Epoch 20: Rec Loss: 0.0251, Time: 28.08
Epoch 21: Rec Loss: 0.0236, Time: 28.07
Epoch 22: Rec Loss: 0.0238, Time: 28.07
Epoch 23: Rec Loss: 0.0276, Time: 28.07
Epoch 24: Rec Loss: 0.0264, Time: 27.81
Epoch 25: Rec Loss: 0.0276, Time: 27.78
Epoch 26: Rec Loss: 0.0254, Time: 27.80
Epoch 27: Rec Loss: 0.0240, Time: 27.81
Epoch 28: Rec Loss: 0.0268, Time: 27.81
Epoch 29: Rec Loss: 0.0262, Time: 27.81
Epoch 30: Rec Loss: 0.0270, Time: 28.19
Epoch 31: Rec Loss: 0.0283, Time: 28.13
Epoch 32: Rec Loss: 0.0263, Time: 28.07
Epoch 33: Rec Loss: 0.0277, Time: 28.07
Epoch 34: Rec Loss: 0.0275, Time: 28.06
Epoch 35: Rec Loss: 0.0245, Time: 28.09
Epoch 36: Rec Loss: 0.0246, Time: 28.09
Epoch 37: Rec Loss: 0.0260, Time: 28.10
Epoch 38: Rec Loss: 0.0256, Time: 28.08
Epoch 39: Rec Loss: 0.0262, Time: 28.09
Validation - Time: 177.89
Recommendation Performanceat Epoch 39:
Recall@20: 0.0784, NDCG@20: 0.0515;
Recall@50: 0.1502, NDCG@50: 0.0752;
Epoch 40: Rec Loss: 0.0259, Time: 27.86
Epoch 41: Rec Loss: 0.0245, Time: 27.79
Epoch 42: Rec Loss: 0.0275, Time: 27.81
Epoch 43: Rec Loss: 0.0249, Time: 27.80
Epoch 44: Rec Loss: 0.0252, Time: 27.79
Epoch 45: Rec Loss: 0.0275, Time: 27.80
Epoch 46: Rec Loss: 0.0259, Time: 27.88
Epoch 47: Rec Loss: 0.0270, Time: 28.06
Epoch 48: Rec Loss: 0.0267, Time: 28.06
Epoch 49: Rec Loss: 0.0253, Time: 28.07
Epoch 50: Rec Loss: 0.0259, Time: 28.10
Epoch 51: Rec Loss: 0.0260, Time: 28.22
Epoch 52: Rec Loss: 0.0272, Time: 28.30
Epoch 53: Rec Loss: 0.0266, Time: 28.13
Epoch 54: Rec Loss: 0.0257, Time: 28.15
Epoch 55: Rec Loss: 0.0254, Time: 28.13
Epoch 56: Rec Loss: 0.0260, Time: 28.12
Epoch 57: Rec Loss: 0.0246, Time: 28.15
Epoch 58: Rec Loss: 0.0248, Time: 28.13
Epoch 59: Rec Loss: 0.0280, Time: 28.07
Validation - Time: 178.21
Recommendation Performanceat Epoch 59:
Recall@20: 0.0799, NDCG@20: 0.0529;
Recall@50: 0.1537, NDCG@50: 0.0771;
Epoch 60: Rec Loss: 0.0278, Time: 27.79
Epoch 61: Rec Loss: 0.0260, Time: 27.81
Epoch 62: Rec Loss: 0.0275, Time: 27.74
Epoch 63: Rec Loss: 0.0262, Time: 27.74
Epoch 64: Rec Loss: 0.0277, Time: 27.75
Epoch 65: Rec Loss: 0.0278, Time: 27.75
Epoch 66: Rec Loss: 0.0256, Time: 27.76
Epoch 67: Rec Loss: 0.0268, Time: 27.79
Epoch 68: Rec Loss: 0.0270, Time: 27.78
Epoch 69: Rec Loss: 0.0261, Time: 27.76
Epoch 70: Rec Loss: 0.0271, Time: 27.77
Epoch 71: Rec Loss: 0.0255, Time: 27.76
Epoch 72: Rec Loss: 0.0237, Time: 27.77
Epoch 73: Rec Loss: 0.0261, Time: 30.32
Epoch 74: Rec Loss: 0.0266, Time: 28.14
Epoch 75: Rec Loss: 0.0251, Time: 28.17
Epoch 76: Rec Loss: 0.0275, Time: 28.23
Epoch 77: Rec Loss: 0.0262, Time: 28.16
Epoch 78: Rec Loss: 0.0292, Time: 28.24
Epoch 79: Rec Loss: 0.0288, Time: 28.21
Validation - Time: 178.92
Recommendation Performanceat Epoch 79:
Recall@20: 0.0810, NDCG@20: 0.0536;
Recall@50: 0.1542, NDCG@50: 0.0776;
Epoch 80: Rec Loss: 0.0274, Time: 28.13
Epoch 81: Rec Loss: 0.0263, Time: 27.95
Epoch 82: Rec Loss: 0.0269, Time: 27.86
Epoch 83: Rec Loss: 0.0271, Time: 27.88
Epoch 84: Rec Loss: 0.0276, Time: 27.84
Epoch 85: Rec Loss: 0.0269, Time: 27.83
Epoch 86: Rec Loss: 0.0265, Time: 27.79
Epoch 87: Rec Loss: 0.0251, Time: 27.85
Epoch 88: Rec Loss: 0.0234, Time: 28.11
Epoch 89: Rec Loss: 0.0247, Time: 28.11
Epoch 90: Rec Loss: 0.0248, Time: 28.16
Epoch 91: Rec Loss: 0.0260, Time: 28.16
Epoch 92: Rec Loss: 0.0264, Time: 28.14
Epoch 93: Rec Loss: 0.0259, Time: 28.06
Epoch 94: Rec Loss: 0.0255, Time: 28.08
Epoch 95: Rec Loss: 0.0258, Time: 28.08
Epoch 96: Rec Loss: 0.0253, Time: 28.08
Epoch 97: Rec Loss: 0.0248, Time: 28.02
Epoch 98: Rec Loss: 0.0269, Time: 28.03
Epoch 99: Rec Loss: 0.0287, Time: 28.07
Validation - Time: 178.00
Recommendation Performanceat Epoch 99:
Recall@20: 0.0814, NDCG@20: 0.0535;
Recall@50: 0.1553, NDCG@50: 0.0778;
Test - Time: 284.80
Recommendation Performance:
Recall@20: 0.0855, NDCG@20: 0.0671;
Recall@50: 0.1604, NDCG@50: 0.0961;
