{'seed': 2024, 'model': 'MF', 'dataset': 'MIND', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.001, 'weight_decay': 0.001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 1024, 'num_hirearchy': 3, 'begin_adv': 20, 'main_file': '2025041712_0.001_0.001_20_1024'}
MF
{'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 1024, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 20}}
#User: 38441, #Item: 38000, #Ratings: 1210953, AvgLen: 31.5, Sparsity: 99.92
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.6869, Time: 6.78
Epoch 1: Rec Loss: 0.6613, Time: 6.62
Epoch 2: Rec Loss: 0.6084, Time: 6.62
Epoch 3: Rec Loss: 0.4806, Time: 6.61
Epoch 4: Rec Loss: 0.3201, Time: 6.62
Epoch 5: Rec Loss: 0.2221, Time: 6.61
Epoch 6: Rec Loss: 0.1754, Time: 6.61
Epoch 7: Rec Loss: 0.1517, Time: 6.68
Epoch 8: Rec Loss: 0.1371, Time: 6.67
Epoch 9: Rec Loss: 0.1268, Time: 6.70
Epoch 10: Rec Loss: 0.1193, Time: 6.76
Epoch 11: Rec Loss: 0.1133, Time: 6.77
Epoch 12: Rec Loss: 0.1077, Time: 6.78
Epoch 13: Rec Loss: 0.1030, Time: 6.77
Epoch 14: Rec Loss: 0.0990, Time: 6.80
Epoch 15: Rec Loss: 0.0955, Time: 6.78
Epoch 16: Rec Loss: 0.0918, Time: 6.69
Epoch 17: Rec Loss: 0.0895, Time: 6.63
Epoch 18: Rec Loss: 0.0866, Time: 6.60
Epoch 19: Rec Loss: 0.0838, Time: 6.69
Validation - Time: 154.77
Recommendation Performanceat Epoch 19:
Recall@20: 0.0577, NDCG@20: 0.0334;
Recall@50: 0.1061, NDCG@50: 0.0477;
Epoch 20: Rec Loss: 0.0579, Time: 15.48
Epoch 21: Rec Loss: 0.0581, Time: 15.45
Epoch 22: Rec Loss: 0.0563, Time: 15.55
Epoch 23: Rec Loss: 0.0546, Time: 15.56
Epoch 24: Rec Loss: 0.0529, Time: 15.56
Epoch 25: Rec Loss: 0.0517, Time: 15.56
Epoch 26: Rec Loss: 0.0502, Time: 15.55
Epoch 27: Rec Loss: 0.0491, Time: 15.55
Epoch 28: Rec Loss: 0.0486, Time: 15.56
Epoch 29: Rec Loss: 0.0477, Time: 15.57
Epoch 30: Rec Loss: 0.0470, Time: 15.55
Epoch 31: Rec Loss: 0.0467, Time: 15.56
Epoch 32: Rec Loss: 0.0460, Time: 15.56
Epoch 33: Rec Loss: 0.0460, Time: 15.56
Epoch 34: Rec Loss: 0.0447, Time: 15.57
Epoch 35: Rec Loss: 0.0448, Time: 15.57
Epoch 36: Rec Loss: 0.0449, Time: 15.56
Epoch 37: Rec Loss: 0.0445, Time: 15.56
Epoch 38: Rec Loss: 0.0444, Time: 15.58
Epoch 39: Rec Loss: 0.0438, Time: 15.57
Validation - Time: 155.47
Recommendation Performanceat Epoch 39:
Recall@20: 0.0614, NDCG@20: 0.0360;
Recall@50: 0.1153, NDCG@50: 0.0518;
Epoch 40: Rec Loss: 0.0437, Time: 15.72
Epoch 41: Rec Loss: 0.0433, Time: 15.71
Epoch 42: Rec Loss: 0.0430, Time: 15.72
Epoch 43: Rec Loss: 0.0426, Time: 15.55
Epoch 44: Rec Loss: 0.0424, Time: 15.54
Epoch 45: Rec Loss: 0.0421, Time: 15.55
Epoch 46: Rec Loss: 0.0420, Time: 15.55
Epoch 47: Rec Loss: 0.0416, Time: 15.58
Epoch 48: Rec Loss: 0.0414, Time: 15.56
Epoch 49: Rec Loss: 0.0413, Time: 15.57
Epoch 50: Rec Loss: 0.0411, Time: 15.56
Epoch 51: Rec Loss: 0.0411, Time: 15.61
Epoch 52: Rec Loss: 0.0408, Time: 15.57
Epoch 53: Rec Loss: 0.0404, Time: 15.74
Epoch 54: Rec Loss: 0.0404, Time: 15.74
Epoch 55: Rec Loss: 0.0403, Time: 15.69
Epoch 56: Rec Loss: 0.0402, Time: 15.68
Epoch 57: Rec Loss: 0.0401, Time: 15.69
Epoch 58: Rec Loss: 0.0399, Time: 15.70
Epoch 59: Rec Loss: 0.0397, Time: 15.70
Validation - Time: 155.61
Recommendation Performanceat Epoch 59:
Recall@20: 0.0659, NDCG@20: 0.0388;
Recall@50: 0.1224, NDCG@50: 0.0553;
Epoch 60: Rec Loss: 0.0396, Time: 15.56
