{'seed': 2028, 'model': 'LightGCN', 'dataset': 'MIND', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.001, 'weight_decay': 0.001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 512, 'num_hirearchy': 3, 'main_file': '2025041610_0.001_0.001_512', 'model_config': {'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}, 'n_users': 38441, 'n_items': 38000}, 'checkpoints': 'checkpoints'}
LightGCN
{'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 38441, #Item: 38000, #Ratings: 1210953, AvgLen: 31.5, Sparsity: 99.92
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.3677, Time: 10.70
Epoch 1: Rec Loss: 0.2103, Time: 10.72
Epoch 2: Rec Loss: 0.2030, Time: 10.74
Epoch 3: Rec Loss: 0.1982, Time: 10.71
Epoch 4: Rec Loss: 0.1960, Time: 10.72
Epoch 5: Rec Loss: 0.1944, Time: 10.70
Epoch 6: Rec Loss: 0.1917, Time: 10.72
Epoch 7: Rec Loss: 0.1906, Time: 10.72
Epoch 8: Rec Loss: 0.1895, Time: 10.71
Epoch 9: Rec Loss: 0.1895, Time: 10.73
Epoch 10: Rec Loss: 0.1311, Time: 15.77
Epoch 11: Rec Loss: 0.1193, Time: 15.77
Epoch 12: Rec Loss: 0.1244, Time: 15.78
Epoch 13: Rec Loss: 0.1358, Time: 15.78
Epoch 14: Rec Loss: 0.1313, Time: 15.79
Epoch 15: Rec Loss: 0.1417, Time: 15.78
Epoch 16: Rec Loss: 0.1350, Time: 15.87
Epoch 17: Rec Loss: 0.1383, Time: 15.74
Epoch 18: Rec Loss: 0.1398, Time: 15.79
Epoch 19: Rec Loss: 0.1411, Time: 15.75
Validation - Time: 153.72
Recommendation Performanceat Epoch 19:
Recall@20: 0.0635, NDCG@20: 0.0374;
Recall@50: 0.1171, NDCG@50: 0.0529;
Epoch 20: Rec Loss: 0.1431, Time: 15.61
Epoch 21: Rec Loss: 0.1447, Time: 15.72
Epoch 22: Rec Loss: 0.1438, Time: 15.75
Epoch 23: Rec Loss: 0.1405, Time: 15.74
Epoch 24: Rec Loss: 0.1359, Time: 15.75
Epoch 25: Rec Loss: 0.1361, Time: 15.73
Epoch 26: Rec Loss: 0.1361, Time: 15.74
Epoch 27: Rec Loss: 0.1279, Time: 15.74
Epoch 28: Rec Loss: 0.1284, Time: 15.77
Epoch 29: Rec Loss: 0.1255, Time: 15.75
Epoch 30: Rec Loss: 0.1208, Time: 15.75
Epoch 31: Rec Loss: 0.1196, Time: 15.74
Epoch 32: Rec Loss: 0.1159, Time: 15.76
Epoch 33: Rec Loss: 0.1268, Time: 15.74
Epoch 34: Rec Loss: 0.1219, Time: 15.74
Epoch 35: Rec Loss: 0.1213, Time: 15.76
Epoch 36: Rec Loss: 0.1184, Time: 15.76
Epoch 37: Rec Loss: 0.1204, Time: 15.75
Epoch 38: Rec Loss: 0.1138, Time: 15.76
Epoch 39: Rec Loss: 0.1172, Time: 15.76
Validation - Time: 153.18
Recommendation Performanceat Epoch 39:
Recall@20: 0.0677, NDCG@20: 0.0397;
Recall@50: 0.1228, NDCG@50: 0.0558;
Epoch 40: Rec Loss: 0.1175, Time: 15.60
Epoch 41: Rec Loss: 0.1175, Time: 15.60
Epoch 42: Rec Loss: 0.1167, Time: 15.56
Epoch 43: Rec Loss: 0.1153, Time: 15.62
Epoch 44: Rec Loss: 0.1132, Time: 15.60
Epoch 45: Rec Loss: 0.1114, Time: 15.62
Epoch 46: Rec Loss: 0.1120, Time: 15.57
Epoch 47: Rec Loss: 0.1106, Time: 15.60
Epoch 48: Rec Loss: 0.1144, Time: 15.59
Epoch 49: Rec Loss: 0.1125, Time: 15.62
Epoch 50: Rec Loss: 0.1121, Time: 15.59
Epoch 51: Rec Loss: 0.1119, Time: 15.65
Epoch 52: Rec Loss: 0.1140, Time: 15.63
Epoch 53: Rec Loss: 0.1112, Time: 15.63
Epoch 54: Rec Loss: 0.1118, Time: 15.63
Epoch 55: Rec Loss: 0.1124, Time: 15.64
Epoch 56: Rec Loss: 0.1119, Time: 15.61
Epoch 57: Rec Loss: 0.1115, Time: 15.64
Epoch 58: Rec Loss: 0.1094, Time: 15.62
Epoch 59: Rec Loss: 0.1094, Time: 16.27
Validation - Time: 155.84
Recommendation Performanceat Epoch 59:
Recall@20: 0.0706, NDCG@20: 0.0412;
Recall@50: 0.1277, NDCG@50: 0.0578;
Epoch 60: Rec Loss: 0.1065, Time: 15.77
Epoch 61: Rec Loss: 0.1072, Time: 15.77
Epoch 62: Rec Loss: 0.1086, Time: 15.76
Epoch 63: Rec Loss: 0.1073, Time: 15.77
Epoch 64: Rec Loss: 0.1064, Time: 15.77
Epoch 65: Rec Loss: 0.1067, Time: 15.79
Epoch 66: Rec Loss: 0.1061, Time: 15.77
Epoch 67: Rec Loss: 0.1055, Time: 15.79
Epoch 68: Rec Loss: 0.1069, Time: 15.78
Epoch 69: Rec Loss: 0.1057, Time: 15.80
Epoch 70: Rec Loss: 0.1048, Time: 15.67
Epoch 71: Rec Loss: 0.1041, Time: 15.63
Epoch 72: Rec Loss: 0.1026, Time: 15.62
Epoch 73: Rec Loss: 0.1052, Time: 15.64
Epoch 74: Rec Loss: 0.1048, Time: 15.61
Epoch 75: Rec Loss: 0.1045, Time: 15.64
Epoch 76: Rec Loss: 0.1041, Time: 15.62
Epoch 77: Rec Loss: 0.1028, Time: 15.64
Epoch 78: Rec Loss: 0.1033, Time: 15.61
Epoch 79: Rec Loss: 0.1036, Time: 15.63
Validation - Time: 157.00
Recommendation Performanceat Epoch 79:
Recall@20: 0.0725, NDCG@20: 0.0423;
Recall@50: 0.1318, NDCG@50: 0.0596;
Epoch 80: Rec Loss: 0.1044, Time: 15.76
Epoch 81: Rec Loss: 0.1029, Time: 15.77
Epoch 82: Rec Loss: 0.1021, Time: 15.77
Epoch 83: Rec Loss: 0.1016, Time: 15.77
Epoch 84: Rec Loss: 0.1033, Time: 15.76
Epoch 85: Rec Loss: 0.1030, Time: 15.76
Epoch 86: Rec Loss: 0.1019, Time: 15.76
Epoch 87: Rec Loss: 0.0991, Time: 15.77
Epoch 88: Rec Loss: 0.0966, Time: 15.76
Epoch 89: Rec Loss: 0.0991, Time: 15.76
Epoch 90: Rec Loss: 0.0975, Time: 15.75
Epoch 91: Rec Loss: 0.0980, Time: 15.98
Epoch 92: Rec Loss: 0.0967, Time: 15.78
Epoch 93: Rec Loss: 0.0991, Time: 15.80
Epoch 94: Rec Loss: 0.0980, Time: 15.93
Epoch 95: Rec Loss: 0.0984, Time: 15.65
Epoch 96: Rec Loss: 0.0989, Time: 15.61
Epoch 97: Rec Loss: 0.0987, Time: 15.61
Epoch 98: Rec Loss: 0.1010, Time: 15.60
Epoch 99: Rec Loss: 0.1001, Time: 15.63
Validation - Time: 156.65
Recommendation Performanceat Epoch 99:
Recall@20: 0.0741, NDCG@20: 0.0433;
Recall@50: 0.1346, NDCG@50: 0.0610;
Test - Time: 240.80
Recommendation Performance:
Recall@20: 0.0760, NDCG@20: 0.0502;
Recall@50: 0.1377, NDCG@50: 0.0702;
