{'seed': 2024, 'model': 'MF', 'dataset': 'MIND', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.01, 'weight_decay': 0.001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 1024, 'num_hirearchy': 3, 'begin_adv': 10, 'main_file': '2025041708_0.01_0.001_1024'}
MF
{'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 1024, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 38441, #Item: 38000, #Ratings: 1210953, AvgLen: 31.5, Sparsity: 99.92
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.4536, Time: 6.74
Epoch 1: Rec Loss: 0.1319, Time: 6.58
Epoch 2: Rec Loss: 0.1086, Time: 6.58
Epoch 3: Rec Loss: 0.0995, Time: 6.57
Epoch 4: Rec Loss: 0.0945, Time: 6.57
Epoch 5: Rec Loss: 0.0908, Time: 6.53
Epoch 6: Rec Loss: 0.0882, Time: 6.63
Epoch 7: Rec Loss: 0.0862, Time: 6.63
Epoch 8: Rec Loss: 0.0853, Time: 6.64
Epoch 9: Rec Loss: 0.0836, Time: 6.71
Epoch 10: Rec Loss: 0.0611, Time: 15.80
Epoch 11: Rec Loss: 0.0568, Time: 15.74
Epoch 12: Rec Loss: 0.0534, Time: 15.75
Epoch 13: Rec Loss: 0.0514, Time: 15.74
Epoch 14: Rec Loss: 0.0508, Time: 15.75
Epoch 15: Rec Loss: 0.0507, Time: 15.73
Epoch 16: Rec Loss: 0.0507, Time: 15.74
Epoch 17: Rec Loss: 0.0509, Time: 15.74
Epoch 18: Rec Loss: 0.0515, Time: 15.76
Epoch 19: Rec Loss: 0.0518, Time: 15.75
Validation - Time: 155.02
Recommendation Performanceat Epoch 19:
Recall@20: 0.0501, NDCG@20: 0.0280;
Recall@50: 0.0998, NDCG@50: 0.0425;
Epoch 20: Rec Loss: 0.0522, Time: 15.54
Epoch 21: Rec Loss: 0.0530, Time: 15.72
Epoch 22: Rec Loss: 0.0535, Time: 15.75
Epoch 23: Rec Loss: 0.0532, Time: 15.75
Epoch 24: Rec Loss: 0.0528, Time: 15.75
Epoch 25: Rec Loss: 0.0526, Time: 15.73
Epoch 26: Rec Loss: 0.0527, Time: 15.75
Epoch 27: Rec Loss: 0.0526, Time: 15.74
Epoch 28: Rec Loss: 0.0527, Time: 15.73
Epoch 29: Rec Loss: 0.0526, Time: 15.74
Epoch 30: Rec Loss: 0.0522, Time: 15.75
Epoch 31: Rec Loss: 0.0524, Time: 15.76
Epoch 32: Rec Loss: 0.0521, Time: 15.75
Epoch 33: Rec Loss: 0.0526, Time: 15.67
Epoch 34: Rec Loss: 0.0519, Time: 15.60
Epoch 35: Rec Loss: 0.0519, Time: 15.59
Epoch 36: Rec Loss: 0.0519, Time: 15.58
Epoch 37: Rec Loss: 0.0515, Time: 15.59
Epoch 38: Rec Loss: 0.0513, Time: 15.60
Epoch 39: Rec Loss: 0.0515, Time: 15.59
Validation - Time: 155.37
Recommendation Performanceat Epoch 39:
Recall@20: 0.0517, NDCG@20: 0.0289;
Recall@50: 0.1021, NDCG@50: 0.0436;
Epoch 40: Rec Loss: 0.0513, Time: 15.62
Epoch 41: Rec Loss: 0.0514, Time: 15.60
Epoch 42: Rec Loss: 0.0512, Time: 15.56
Epoch 43: Rec Loss: 0.0512, Time: 15.46
Epoch 44: Rec Loss: 0.0512, Time: 15.55
Epoch 45: Rec Loss: 0.0511, Time: 15.60
Epoch 46: Rec Loss: 0.0511, Time: 15.62
Epoch 47: Rec Loss: 0.0510, Time: 15.64
Epoch 48: Rec Loss: 0.0512, Time: 15.68
Epoch 49: Rec Loss: 0.0511, Time: 15.73
Epoch 50: Rec Loss: 0.0514, Time: 15.78
Epoch 51: Rec Loss: 0.0509, Time: 15.76
Epoch 52: Rec Loss: 0.0504, Time: 15.74
Epoch 53: Rec Loss: 0.0505, Time: 15.72
Epoch 54: Rec Loss: 0.0507, Time: 15.74
Epoch 55: Rec Loss: 0.0502, Time: 15.65
Epoch 56: Rec Loss: 0.0504, Time: 15.74
Epoch 57: Rec Loss: 0.0503, Time: 15.75
Epoch 58: Rec Loss: 0.0504, Time: 15.68
Epoch 59: Rec Loss: 0.0502, Time: 15.49
Validation - Time: 155.38
Recommendation Performanceat Epoch 59:
Recall@20: 0.0569, NDCG@20: 0.0317;
Recall@50: 0.1093, NDCG@50: 0.0470;
Epoch 60: Rec Loss: 0.0504, Time: 15.66
Epoch 61: Rec Loss: 0.0499, Time: 15.67
Epoch 62: Rec Loss: 0.0502, Time: 15.65
Epoch 63: Rec Loss: 0.0505, Time: 15.64
Epoch 64: Rec Loss: 0.0503, Time: 15.66
Epoch 65: Rec Loss: 0.0505, Time: 15.66
Epoch 66: Rec Loss: 0.0503, Time: 15.65
Epoch 67: Rec Loss: 0.0505, Time: 15.66
Epoch 68: Rec Loss: 0.0504, Time: 15.66
Epoch 69: Rec Loss: 0.0501, Time: 15.67
Epoch 70: Rec Loss: 0.0499, Time: 15.64
Epoch 71: Rec Loss: 0.0504, Time: 15.53
Epoch 72: Rec Loss: 0.0502, Time: 15.49
Epoch 73: Rec Loss: 0.0497, Time: 15.51
Epoch 74: Rec Loss: 0.0499, Time: 15.48
Epoch 75: Rec Loss: 0.0507, Time: 15.50
Epoch 76: Rec Loss: 0.0502, Time: 15.48
Epoch 77: Rec Loss: 0.0498, Time: 15.48
Epoch 78: Rec Loss: 0.0496, Time: 15.50
Epoch 79: Rec Loss: 0.0500, Time: 15.49
Validation - Time: 155.91
Recommendation Performanceat Epoch 79:
Recall@20: 0.0547, NDCG@20: 0.0308;
Recall@50: 0.1084, NDCG@50: 0.0464;
Epoch 80: Rec Loss: 0.0502, Time: 15.74
Epoch 81: Rec Loss: 0.0496, Time: 15.74
Epoch 82: Rec Loss: 0.0501, Time: 15.65
Epoch 83: Rec Loss: 0.0493, Time: 15.63
Epoch 84: Rec Loss: 0.0496, Time: 15.50
Epoch 85: Rec Loss: 0.0498, Time: 15.51
Epoch 86: Rec Loss: 0.0500, Time: 15.48
Epoch 87: Rec Loss: 0.0495, Time: 15.52
Epoch 88: Rec Loss: 0.0487, Time: 15.59
Epoch 89: Rec Loss: 0.0497, Time: 15.58
Epoch 90: Rec Loss: 0.0497, Time: 15.59
Epoch 91: Rec Loss: 0.0496, Time: 15.59
Epoch 92: Rec Loss: 0.0497, Time: 15.58
Epoch 93: Rec Loss: 0.0498, Time: 15.65
Epoch 94: Rec Loss: 0.0491, Time: 15.75
Epoch 95: Rec Loss: 0.0493, Time: 15.77
Epoch 96: Rec Loss: 0.0495, Time: 15.77
Epoch 97: Rec Loss: 0.0497, Time: 15.75
Epoch 98: Rec Loss: 0.0498, Time: 15.77
Epoch 99: Rec Loss: 0.0495, Time: 15.75
Validation - Time: 155.38
Recommendation Performanceat Epoch 99:
Recall@20: 0.0547, NDCG@20: 0.0308;
Recall@50: 0.1092, NDCG@50: 0.0466;
Test - Time: 227.12
Recommendation Performance:
Recall@20: 0.0564, NDCG@20: 0.0357;
Recall@50: 0.1097, NDCG@50: 0.0532;
