{'seed': 2024, 'model': 'LightGCN', 'dataset': 'Yelp', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.01, 'weight_decay': 0.0001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 256, 'num_hirearchy': 3, 'begin_adv': 10, 'main_file': '2025041811_0.01_0.0001_10_256'}
LightGCN
{'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'num_codebook': 256, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 31668, #Item: 38048, #Ratings: 1561406, AvgLen: 49.3, Sparsity: 99.88
Create Dataloader with batch_size:2048
/home/minseo/vq2/PLD/utls/mydataset.py:196: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at /opt/conda/conda-bld/pytorch_1708025845206/work/torch/csrc/utils/tensor_new.cpp:618.)
  Graph = torch.sparse.IntTensor(index, data, torch.Size([self.n_users+self.n_items, self.n_users+self.n_items]))
Epoch 0: Rec Loss: 0.1660, Time: 15.75
Epoch 1: Rec Loss: 0.1106, Time: 15.45
Epoch 2: Rec Loss: 0.0958, Time: 15.44
Epoch 3: Rec Loss: 0.0869, Time: 15.44
Epoch 4: Rec Loss: 0.0798, Time: 15.43
Epoch 5: Rec Loss: 0.0747, Time: 15.44
Epoch 6: Rec Loss: 0.0709, Time: 15.43
Epoch 7: Rec Loss: 0.0673, Time: 15.42
Epoch 8: Rec Loss: 0.0646, Time: 15.46
Epoch 9: Rec Loss: 0.0622, Time: 15.50
Epoch 10: Rec Loss: 0.0377, Time: 19.57
Epoch 11: Rec Loss: 0.0369, Time: 19.40
Epoch 12: Rec Loss: 0.0365, Time: 19.47
Epoch 13: Rec Loss: 0.0325, Time: 19.49
Epoch 14: Rec Loss: 0.0337, Time: 19.56
Epoch 15: Rec Loss: 0.0328, Time: 19.59
Epoch 16: Rec Loss: 0.0308, Time: 19.58
Epoch 17: Rec Loss: 0.0272, Time: 19.36
Epoch 18: Rec Loss: 0.0265, Time: 19.33
Epoch 19: Rec Loss: 0.0285, Time: 19.29
Validation - Time: 177.98
Recommendation Performanceat Epoch 19:
Recall@20: 0.0773, NDCG@20: 0.0507;
Recall@50: 0.1452, NDCG@50: 0.0729;
Epoch 20: Rec Loss: 0.0269, Time: 19.51
Epoch 21: Rec Loss: 0.0287, Time: 19.49
Epoch 22: Rec Loss: 0.0266, Time: 19.50
Epoch 23: Rec Loss: 0.0275, Time: 19.47
Epoch 24: Rec Loss: 0.0257, Time: 19.51
Epoch 25: Rec Loss: 0.0243, Time: 19.52
Epoch 26: Rec Loss: 0.0262, Time: 19.52
Epoch 27: Rec Loss: 0.0253, Time: 19.52
Epoch 28: Rec Loss: 0.0249, Time: 19.52
Epoch 29: Rec Loss: 0.0243, Time: 19.54
Epoch 30: Rec Loss: 0.0288, Time: 19.56
Epoch 31: Rec Loss: 0.0271, Time: 19.54
Epoch 32: Rec Loss: 0.0264, Time: 19.61
Epoch 33: Rec Loss: 0.0277, Time: 19.64
Epoch 34: Rec Loss: 0.0266, Time: 19.63
Epoch 35: Rec Loss: 0.0274, Time: 19.60
Epoch 36: Rec Loss: 0.0260, Time: 19.49
Epoch 37: Rec Loss: 0.0263, Time: 19.50
Epoch 38: Rec Loss: 0.0284, Time: 19.47
Epoch 39: Rec Loss: 0.0263, Time: 19.42
Validation - Time: 178.89
Recommendation Performanceat Epoch 39:
Recall@20: 0.0806, NDCG@20: 0.0536;
Recall@50: 0.1519, NDCG@50: 0.0770;
Epoch 40: Rec Loss: 0.0282, Time: 19.57
Epoch 41: Rec Loss: 0.0268, Time: 19.54
Epoch 42: Rec Loss: 0.0263, Time: 19.58
Epoch 43: Rec Loss: 0.0250, Time: 19.53
Epoch 44: Rec Loss: 0.0245, Time: 19.54
Epoch 45: Rec Loss: 0.0257, Time: 19.57
Epoch 46: Rec Loss: 0.0267, Time: 19.56
Epoch 47: Rec Loss: 0.0240, Time: 19.56
Epoch 48: Rec Loss: 0.0254, Time: 19.55
Epoch 49: Rec Loss: 0.0271, Time: 19.61
Epoch 50: Rec Loss: 0.0250, Time: 19.54
Epoch 51: Rec Loss: 0.0216, Time: 19.56
Epoch 52: Rec Loss: 0.0227, Time: 19.60
Epoch 53: Rec Loss: 0.0236, Time: 19.60
Epoch 54: Rec Loss: 0.0230, Time: 19.51
Epoch 55: Rec Loss: 0.0224, Time: 19.47
Epoch 56: Rec Loss: 0.0252, Time: 19.47
Epoch 57: Rec Loss: 0.0284, Time: 19.46
Epoch 58: Rec Loss: 0.0256, Time: 19.48
Epoch 59: Rec Loss: 0.0255, Time: 19.46
Validation - Time: 180.13
Recommendation Performanceat Epoch 59:
Recall@20: 0.0814, NDCG@20: 0.0540;
Recall@50: 0.1521, NDCG@50: 0.0772;
Epoch 60: Rec Loss: 0.0228, Time: 19.55
Epoch 61: Rec Loss: 0.0185, Time: 19.53
Epoch 62: Rec Loss: 0.0233, Time: 19.55
Epoch 63: Rec Loss: 0.0268, Time: 19.58
Epoch 64: Rec Loss: 0.0251, Time: 19.57
Epoch 65: Rec Loss: 0.0236, Time: 19.58
Epoch 66: Rec Loss: 0.0249, Time: 19.58
Epoch 67: Rec Loss: 0.0252, Time: 19.56
Epoch 68: Rec Loss: 0.0235, Time: 19.57
Epoch 69: Rec Loss: 0.0218, Time: 19.59
Epoch 70: Rec Loss: 0.0247, Time: 19.60
Epoch 71: Rec Loss: 0.0281, Time: 19.66
Epoch 72: Rec Loss: 0.0287, Time: 19.66
Epoch 73: Rec Loss: 0.0279, Time: 19.51
Epoch 74: Rec Loss: 0.0259, Time: 19.49
Epoch 75: Rec Loss: 0.0255, Time: 19.50
Epoch 76: Rec Loss: 0.0259, Time: 19.47
Epoch 77: Rec Loss: 0.0266, Time: 19.50
Epoch 78: Rec Loss: 0.0284, Time: 19.51
Epoch 79: Rec Loss: 0.0278, Time: 19.50
Validation - Time: 180.35
Recommendation Performanceat Epoch 79:
Recall@20: 0.0812, NDCG@20: 0.0537;
Recall@50: 0.1523, NDCG@50: 0.0770;
Epoch 80: Rec Loss: 0.0269, Time: 19.62
Epoch 81: Rec Loss: 0.0261, Time: 19.62
Epoch 82: Rec Loss: 0.0243, Time: 19.62
Epoch 83: Rec Loss: 0.0240, Time: 19.62
Epoch 84: Rec Loss: 0.0254, Time: 19.63
Epoch 85: Rec Loss: 0.0251, Time: 19.63
Epoch 86: Rec Loss: 0.0273, Time: 19.61
Epoch 87: Rec Loss: 0.0257, Time: 19.61
Epoch 88: Rec Loss: 0.0255, Time: 19.61
Epoch 89: Rec Loss: 0.0259, Time: 19.60
Epoch 90: Rec Loss: 0.0248, Time: 19.61
Epoch 91: Rec Loss: 0.0234, Time: 19.47
Epoch 92: Rec Loss: 0.0233, Time: 19.50
Epoch 93: Rec Loss: 0.0241, Time: 19.50
Epoch 94: Rec Loss: 0.0258, Time: 19.50
Epoch 95: Rec Loss: 0.0254, Time: 19.49
Epoch 96: Rec Loss: 0.0253, Time: 19.47
Epoch 97: Rec Loss: 0.0268, Time: 19.49
Epoch 98: Rec Loss: 0.0273, Time: 19.50
Epoch 99: Rec Loss: 0.0271, Time: 19.48
Validation - Time: 179.56
Recommendation Performanceat Epoch 99:
Recall@20: 0.0804, NDCG@20: 0.0531;
Recall@50: 0.1520, NDCG@50: 0.0765;
Test - Time: 289.82
Recommendation Performance:
Recall@20: 0.0829, NDCG@20: 0.0647;
Recall@50: 0.1545, NDCG@50: 0.0924;
