{'seed': 2024, 'model': 'MF', 'dataset': 'MIND', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.001, 'weight_decay': 0.1, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 256, 'num_hirearchy': 3, 'begin_adv': 10, 'main_file': '2025041713_0.001_0.1_10_256'}
MF
{'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 256, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 38441, #Item: 38000, #Ratings: 1210953, AvgLen: 31.5, Sparsity: 99.92
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.8170, Time: 6.71
Epoch 1: Rec Loss: 0.7473, Time: 6.59
Epoch 2: Rec Loss: 0.7174, Time: 6.59
Epoch 3: Rec Loss: 0.6945, Time: 6.66
Epoch 4: Rec Loss: 0.6237, Time: 6.75
Epoch 5: Rec Loss: 0.5498, Time: 6.75
Epoch 6: Rec Loss: 0.5329, Time: 6.76
Epoch 7: Rec Loss: 0.5305, Time: 6.75
Epoch 8: Rec Loss: 0.5299, Time: 6.79
Epoch 9: Rec Loss: 0.5296, Time: 6.87
Epoch 10: Rec Loss: 0.4122, Time: 10.08
Epoch 11: Rec Loss: 0.3854, Time: 10.06
Epoch 12: Rec Loss: 0.3744, Time: 10.08
Epoch 13: Rec Loss: 0.3616, Time: 10.10
Epoch 14: Rec Loss: 0.3523, Time: 10.08
Epoch 15: Rec Loss: 0.3419, Time: 10.06
Epoch 16: Rec Loss: 0.3298, Time: 10.05
Epoch 17: Rec Loss: 0.3274, Time: 10.04
Epoch 18: Rec Loss: 0.3284, Time: 10.03
Epoch 19: Rec Loss: 0.3285, Time: 9.86
Validation - Time: 152.62
Recommendation Performanceat Epoch 19:
Recall@20: 0.0326, NDCG@20: 0.0164;
