{'seed': 2024, 'model': 'MF', 'dataset': 'Gowalla', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.01, 'weight_decay': 0.001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 1024, 'num_hirearchy': 3, 'begin_adv': 10, 'main_file': '2025041800_0.01_0.001_10_1024'}
MF
{'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 1024, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 29857, #Item: 40981, #Ratings: 1027361, AvgLen: 34.4, Sparsity: 99.92
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.5211, Time: 5.94
Epoch 1: Rec Loss: 0.1936, Time: 5.78
Epoch 2: Rec Loss: 0.0996, Time: 5.78
Epoch 3: Rec Loss: 0.0745, Time: 5.78
Epoch 4: Rec Loss: 0.0650, Time: 5.78
Epoch 5: Rec Loss: 0.0614, Time: 5.75
Epoch 6: Rec Loss: 0.0593, Time: 5.69
Epoch 7: Rec Loss: 0.0583, Time: 5.73
Epoch 8: Rec Loss: 0.0579, Time: 5.76
Epoch 9: Rec Loss: 0.0582, Time: 5.83
Epoch 10: Rec Loss: 0.0432, Time: 13.67
Epoch 11: Rec Loss: 0.0411, Time: 13.65
Epoch 12: Rec Loss: 0.0390, Time: 13.66
Epoch 13: Rec Loss: 0.0380, Time: 13.64
Epoch 14: Rec Loss: 0.0379, Time: 13.64
Epoch 15: Rec Loss: 0.0375, Time: 13.65
Epoch 16: Rec Loss: 0.0379, Time: 13.66
Epoch 17: Rec Loss: 0.0390, Time: 13.57
Epoch 18: Rec Loss: 0.0390, Time: 13.42
Epoch 19: Rec Loss: 0.0385, Time: 13.42
Validation - Time: 125.90
Recommendation Performanceat Epoch 19:
Recall@20: 0.1000, NDCG@20: 0.0566;
Recall@50: 0.1834, NDCG@50: 0.0804;
Epoch 20: Rec Loss: 0.0395, Time: 13.58
Epoch 21: Rec Loss: 0.0409, Time: 13.67
Epoch 22: Rec Loss: 0.0406, Time: 13.67
Epoch 23: Rec Loss: 0.0406, Time: 13.65
Epoch 24: Rec Loss: 0.0401, Time: 13.68
Epoch 25: Rec Loss: 0.0401, Time: 13.68
Epoch 26: Rec Loss: 0.0403, Time: 13.69
Epoch 27: Rec Loss: 0.0409, Time: 13.67
Epoch 28: Rec Loss: 0.0407, Time: 13.68
Epoch 29: Rec Loss: 0.0407, Time: 13.70
Epoch 30: Rec Loss: 0.0402, Time: 13.63
Epoch 31: Rec Loss: 0.0397, Time: 13.62
Epoch 32: Rec Loss: 0.0393, Time: 13.69
Epoch 33: Rec Loss: 0.0395, Time: 13.66
Epoch 34: Rec Loss: 0.0393, Time: 13.61
Epoch 35: Rec Loss: 0.0402, Time: 13.65
Epoch 36: Rec Loss: 0.0399, Time: 13.58
Epoch 37: Rec Loss: 0.0399, Time: 13.59
Epoch 38: Rec Loss: 0.0392, Time: 13.59
Epoch 39: Rec Loss: 0.0391, Time: 13.55
Validation - Time: 125.42
Recommendation Performanceat Epoch 39:
Recall@20: 0.1016, NDCG@20: 0.0558;
Recall@50: 0.1897, NDCG@50: 0.0808;
Epoch 40: Rec Loss: 0.0393, Time: 13.68
Epoch 41: Rec Loss: 0.0391, Time: 13.66
Epoch 42: Rec Loss: 0.0392, Time: 13.67
Epoch 43: Rec Loss: 0.0394, Time: 13.64
Epoch 44: Rec Loss: 0.0399, Time: 13.63
Epoch 45: Rec Loss: 0.0390, Time: 13.63
Epoch 46: Rec Loss: 0.0395, Time: 13.63
Epoch 47: Rec Loss: 0.0387, Time: 13.63
Epoch 48: Rec Loss: 0.0385, Time: 13.65
Epoch 49: Rec Loss: 0.0385, Time: 13.64
Epoch 50: Rec Loss: 0.0387, Time: 13.64
Epoch 51: Rec Loss: 0.0390, Time: 13.64
Epoch 52: Rec Loss: 0.0390, Time: 13.65
Epoch 53: Rec Loss: 0.0395, Time: 13.67
Epoch 54: Rec Loss: 0.0393, Time: 13.66
Epoch 55: Rec Loss: 0.0394, Time: 13.66
Epoch 56: Rec Loss: 0.0392, Time: 13.66
Epoch 57: Rec Loss: 0.0387, Time: 13.65
Epoch 58: Rec Loss: 0.0381, Time: 13.54
Epoch 59: Rec Loss: 0.0383, Time: 13.46
Validation - Time: 125.27
Recommendation Performanceat Epoch 59:
Recall@20: 0.1028, NDCG@20: 0.0569;
Recall@50: 0.1913, NDCG@50: 0.0820;
Epoch 60: Rec Loss: 0.0379, Time: 13.53
Epoch 61: Rec Loss: 0.0380, Time: 13.55
Epoch 62: Rec Loss: 0.0388, Time: 13.53
Epoch 63: Rec Loss: 0.0386, Time: 13.50
Epoch 64: Rec Loss: 0.0395, Time: 13.42
Epoch 65: Rec Loss: 0.0386, Time: 13.44
Epoch 66: Rec Loss: 0.0378, Time: 13.54
Epoch 67: Rec Loss: 0.0382, Time: 13.53
Epoch 68: Rec Loss: 0.0382, Time: 13.54
