{'seed': 2024, 'model': 'LightGCN', 'dataset': 'Yelp', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.01, 'weight_decay': 0.0001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 1024, 'num_hirearchy': 3, 'main_file': '2025041615_0.01_0.0001_1024'}
LightGCN
{'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'num_codebook': 1024, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 31668, #Item: 38048, #Ratings: 1561406, AvgLen: 49.3, Sparsity: 99.88
Create Dataloader with batch_size:2048
/home/minseo/vq2/PLD/utls/mydataset.py:196: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at /opt/conda/conda-bld/pytorch_1708025845206/work/torch/csrc/utils/tensor_new.cpp:618.)
  Graph = torch.sparse.IntTensor(index, data, torch.Size([self.n_users+self.n_items, self.n_users+self.n_items]))
Epoch 0: Rec Loss: 0.1660, Time: 15.71
Epoch 1: Rec Loss: 0.1106, Time: 15.45
Epoch 2: Rec Loss: 0.0958, Time: 15.44
Epoch 3: Rec Loss: 0.0869, Time: 15.46
Epoch 4: Rec Loss: 0.0798, Time: 15.47
Epoch 5: Rec Loss: 0.0747, Time: 15.46
Epoch 6: Rec Loss: 0.0709, Time: 15.46
Epoch 7: Rec Loss: 0.0673, Time: 15.44
Epoch 8: Rec Loss: 0.0646, Time: 15.45
Epoch 9: Rec Loss: 0.0622, Time: 15.52
Epoch 10: Rec Loss: 0.0337, Time: 27.63
Epoch 11: Rec Loss: 0.0370, Time: 27.56
Epoch 12: Rec Loss: 0.0385, Time: 27.53
Epoch 13: Rec Loss: 0.0370, Time: 27.55
Epoch 14: Rec Loss: 0.0369, Time: 27.56
Epoch 15: Rec Loss: 0.0354, Time: 27.52
Epoch 16: Rec Loss: 0.0349, Time: 27.70
Epoch 17: Rec Loss: 0.0340, Time: 27.61
Epoch 18: Rec Loss: 0.0336, Time: 27.61
Epoch 19: Rec Loss: 0.0329, Time: 27.58
Validation - Time: 179.39
Recommendation Performanceat Epoch 19:
Recall@20: 0.0782, NDCG@20: 0.0515;
Recall@50: 0.1473, NDCG@50: 0.0742;
Epoch 20: Rec Loss: 0.0329, Time: 27.51
Epoch 21: Rec Loss: 0.0320, Time: 27.55
Epoch 22: Rec Loss: 0.0322, Time: 27.57
Epoch 23: Rec Loss: 0.0319, Time: 27.56
Epoch 24: Rec Loss: 0.0322, Time: 27.58
Epoch 25: Rec Loss: 0.0320, Time: 27.57
Epoch 26: Rec Loss: 0.0316, Time: 27.55
Epoch 27: Rec Loss: 0.0315, Time: 27.57
Epoch 28: Rec Loss: 0.0313, Time: 27.52
Epoch 29: Rec Loss: 0.0310, Time: 27.47
Epoch 30: Rec Loss: 0.0308, Time: 27.51
Epoch 31: Rec Loss: 0.0308, Time: 27.51
Epoch 32: Rec Loss: 0.0310, Time: 27.53
Epoch 33: Rec Loss: 0.0307, Time: 27.54
Epoch 34: Rec Loss: 0.0308, Time: 27.53
Epoch 35: Rec Loss: 0.0305, Time: 27.51
Epoch 36: Rec Loss: 0.0305, Time: 27.53
Epoch 37: Rec Loss: 0.0304, Time: 27.53
Epoch 38: Rec Loss: 0.0302, Time: 27.50
Epoch 39: Rec Loss: 0.0294, Time: 27.53
Validation - Time: 178.58
Recommendation Performanceat Epoch 39:
Recall@20: 0.0826, NDCG@20: 0.0549;
Recall@50: 0.1560, NDCG@50: 0.0789;
Epoch 40: Rec Loss: 0.0294, Time: 27.45
Epoch 41: Rec Loss: 0.0299, Time: 27.42
Epoch 42: Rec Loss: 0.0299, Time: 27.46
Epoch 43: Rec Loss: 0.0305, Time: 27.84
Epoch 44: Rec Loss: 0.0302, Time: 27.61
Epoch 45: Rec Loss: 0.0302, Time: 27.52
Epoch 46: Rec Loss: 0.0301, Time: 27.50
Epoch 47: Rec Loss: 0.0298, Time: 27.52
Epoch 48: Rec Loss: 0.0300, Time: 27.52
Epoch 49: Rec Loss: 0.0298, Time: 27.53
Epoch 50: Rec Loss: 0.0299, Time: 27.54
Epoch 51: Rec Loss: 0.0298, Time: 27.64
Epoch 52: Rec Loss: 0.0294, Time: 27.57
Epoch 53: Rec Loss: 0.0295, Time: 27.46
Epoch 54: Rec Loss: 0.0295, Time: 27.58
Epoch 55: Rec Loss: 0.0292, Time: 27.58
Epoch 56: Rec Loss: 0.0295, Time: 27.46
Epoch 57: Rec Loss: 0.0302, Time: 27.60
Epoch 58: Rec Loss: 0.0295, Time: 27.59
Epoch 59: Rec Loss: 0.0287, Time: 27.55
Validation - Time: 179.79
Recommendation Performanceat Epoch 59:
Recall@20: 0.0847, NDCG@20: 0.0563;
Recall@50: 0.1573, NDCG@50: 0.0801;
Epoch 60: Rec Loss: 0.0293, Time: 27.59
Epoch 61: Rec Loss: 0.0291, Time: 27.62
Epoch 62: Rec Loss: 0.0296, Time: 27.60
Epoch 63: Rec Loss: 0.0290, Time: 27.59
Epoch 64: Rec Loss: 0.0294, Time: 27.58
Epoch 65: Rec Loss: 0.0293, Time: 27.51
Epoch 66: Rec Loss: 0.0288, Time: 27.47
Epoch 67: Rec Loss: 0.0293, Time: 27.56
Epoch 68: Rec Loss: 0.0291, Time: 27.51
Epoch 69: Rec Loss: 0.0293, Time: 27.62
Epoch 70: Rec Loss: 0.0288, Time: 27.63
Epoch 71: Rec Loss: 0.0291, Time: 27.57
Epoch 72: Rec Loss: 0.0294, Time: 27.50
Epoch 73: Rec Loss: 0.0293, Time: 27.50
Epoch 74: Rec Loss: 0.0294, Time: 27.48
Epoch 75: Rec Loss: 0.0292, Time: 27.47
Epoch 76: Rec Loss: 0.0293, Time: 27.51
Epoch 77: Rec Loss: 0.0292, Time: 27.51
Epoch 78: Rec Loss: 0.0293, Time: 27.46
Epoch 79: Rec Loss: 0.0291, Time: 27.50
Validation - Time: 179.19
Recommendation Performanceat Epoch 79:
Recall@20: 0.0847, NDCG@20: 0.0564;
Recall@50: 0.1589, NDCG@50: 0.0807;
Epoch 80: Rec Loss: 0.0292, Time: 27.55
Epoch 81: Rec Loss: 0.0291, Time: 27.51
Epoch 82: Rec Loss: 0.0295, Time: 27.52
Epoch 83: Rec Loss: 0.0293, Time: 27.50
Epoch 84: Rec Loss: 0.0289, Time: 27.61
Epoch 85: Rec Loss: 0.0292, Time: 27.53
Epoch 86: Rec Loss: 0.0293, Time: 27.51
Epoch 87: Rec Loss: 0.0290, Time: 27.56
Epoch 88: Rec Loss: 0.0293, Time: 27.65
Epoch 89: Rec Loss: 0.0293, Time: 27.52
Epoch 90: Rec Loss: 0.0294, Time: 27.47
Epoch 91: Rec Loss: 0.0296, Time: 27.51
Epoch 92: Rec Loss: 0.0290, Time: 27.53
Epoch 93: Rec Loss: 0.0291, Time: 27.49
Epoch 94: Rec Loss: 0.0295, Time: 27.51
Epoch 95: Rec Loss: 0.0292, Time: 27.51
Epoch 96: Rec Loss: 0.0291, Time: 27.49
Epoch 97: Rec Loss: 0.0291, Time: 27.58
Epoch 98: Rec Loss: 0.0293, Time: 27.55
Epoch 99: Rec Loss: 0.0287, Time: 27.55
Validation - Time: 179.12
Recommendation Performanceat Epoch 99:
Recall@20: 0.0855, NDCG@20: 0.0567;
Recall@50: 0.1595, NDCG@50: 0.0810;
Test - Time: 287.70
Recommendation Performance:
Recall@20: 0.0865, NDCG@20: 0.0682;
Recall@50: 0.1603, NDCG@50: 0.0968;
