{'seed': 2026, 'model': 'MF', 'dataset': 'Yelp', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.01, 'weight_decay': 0.001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 256, 'num_hirearchy': 3, 'begin_adv': 10, 'main_file': '2025041718_0.01_0.001_10_256', 'model_config': {'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 256, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}, 'n_users': 31668, 'n_items': 38048}, 'checkpoints': 'checkpoints'}
MF
{'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 256, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 31668, #Item: 38048, #Ratings: 1561406, AvgLen: 49.3, Sparsity: 99.88
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.4977, Time: 9.69
Epoch 1: Rec Loss: 0.1464, Time: 9.76
Epoch 2: Rec Loss: 0.1008, Time: 9.73
Epoch 3: Rec Loss: 0.0929, Time: 9.78
Epoch 4: Rec Loss: 0.0911, Time: 9.78
Epoch 5: Rec Loss: 0.0906, Time: 9.54
Epoch 6: Rec Loss: 0.0904, Time: 9.53
Epoch 7: Rec Loss: 0.0908, Time: 9.53
Epoch 8: Rec Loss: 0.0903, Time: 9.54
Epoch 9: Rec Loss: 0.0899, Time: 9.57
Epoch 10: Rec Loss: 0.0611, Time: 13.89
Epoch 11: Rec Loss: 0.0566, Time: 13.91
Epoch 12: Rec Loss: 0.0517, Time: 13.93
Epoch 13: Rec Loss: 0.0491, Time: 13.91
Epoch 14: Rec Loss: 0.0499, Time: 13.95
Epoch 15: Rec Loss: 0.0515, Time: 13.93
Epoch 16: Rec Loss: 0.0532, Time: 13.91
Epoch 17: Rec Loss: 0.0540, Time: 13.91
Epoch 18: Rec Loss: 0.0546, Time: 13.92
Epoch 19: Rec Loss: 0.0556, Time: 13.91
Validation - Time: 177.41
Recommendation Performanceat Epoch 19:
Recall@20: 0.0408, NDCG@20: 0.0251;
Recall@50: 0.0871, NDCG@50: 0.0403;
Epoch 20: Rec Loss: 0.0551, Time: 14.19
Epoch 21: Rec Loss: 0.0535, Time: 14.17
Epoch 22: Rec Loss: 0.0530, Time: 14.17
Epoch 23: Rec Loss: 0.0518, Time: 14.17
Epoch 24: Rec Loss: 0.0518, Time: 14.18
Epoch 25: Rec Loss: 0.0505, Time: 14.17
Epoch 26: Rec Loss: 0.0524, Time: 14.18
Epoch 27: Rec Loss: 0.0514, Time: 14.04
Epoch 28: Rec Loss: 0.0496, Time: 13.93
Epoch 29: Rec Loss: 0.0503, Time: 13.89
Epoch 30: Rec Loss: 0.0490, Time: 13.90
Epoch 31: Rec Loss: 0.0493, Time: 13.90
Epoch 32: Rec Loss: 0.0497, Time: 13.91
Epoch 33: Rec Loss: 0.0493, Time: 13.94
Epoch 34: Rec Loss: 0.0493, Time: 13.92
Epoch 35: Rec Loss: 0.0473, Time: 13.94
